price,size,rooms,toilets,suites,parking_spots,elevator,furnished,swimming_pool,district,nearest_station_distance,distance_to_city_center
980,56,2,2,1,1,0,0,0,Artur Alvim,861.6581516342073,17632.337101788056
1250,59,2,2,1,1,0,1,0,Artur Alvim,648.3841890359373,17081.327834277457
850,60,1,2,1,1,0,0,0,Artur Alvim,291.7538411430138,16889.194261750585
856,48,2,2,1,1,0,0,0,Artur Alvim,1018.0546843096907,17590.781317904894
1100,48,2,2,1,1,0,0,0,Artur Alvim,406.7568720980807,16902.961099743196
1050,55,2,2,1,1,0,0,0,Artur Alvim,897.0056997003608,17752.608215468194
1000,48,1,2,1,1,0,0,0,Artur Alvim,1621.5666267740728,13301.305102944294
1030,56,2,2,1,1,0,0,0,Artur Alvim,917.0715783833148,17280.171396946676
1000,42,2,2,1,1,0,0,0,Artur Alvim,879.4627286039376,16272.48935775209
1856,43,2,2,1,1,1,0,0,Belém,876.7763020849875,4982.084750495789
950,60,2,2,1,1,0,0,0,Belém,881.1673396354242,6314.439651801375
1774,44,2,2,1,1,0,0,0,Belém,601.2364746506628,3764.5189508451454
5200,179,4,4,3,3,0,0,0,Belém,462.96805126941086,5102.647496608521
2030,52,2,2,1,1,0,0,0,Belém,343.78760993399027,5546.977545798989
2290,52,2,2,1,1,0,0,1,Belém,1667.5364311758578,4346.317576382612
1787,52,2,2,1,1,1,0,0,Cangaíba,1512.1098985757958,12759.802043006632
1600,50,2,2,1,1,0,0,0,Cangaíba,1796.0236424906545,12403.114565408245
1700,55,2,2,1,1,0,0,1,Cangaíba,1721.8192678404205,11075.335893901653
800,46,2,2,1,1,0,0,0,Cangaíba,2097.929289428665,12865.406423903416
1680,70,2,2,1,1,0,0,1,Cangaíba,1851.7593509735395,12226.957413466916
1280,48,2,2,1,1,0,0,0,Cangaíba,2190.190301973481,13333.065800717657
1910,64,2,2,1,1,1,0,0,Carrão,1794.8663750479127,11990.588040877527
5100,120,3,4,1,2,1,0,1,Carrão,1317.088201811407,10904.33682808728
1725,62,2,2,1,1,1,0,1,Carrão,1775.9468687857309,12407.055554596223
2250,70,3,2,1,1,1,0,1,Carrão,1591.4603896377982,10404.217591225279
3840,125,3,4,3,2,0,0,1,Carrão,1341.9539757480686,10611.890750093848
4400,112,3,3,1,2,0,0,1,Carrão,1418.2384813071828,10426.405081733916
1690,56,2,2,1,1,1,0,0,Carrão,1994.7602506241449,12079.93071232404
4080,96,3,3,1,2,0,0,1,Carrão,1418.2384813071828,10426.405081733916
1300,65,2,2,1,1,1,0,0,Carrão,1622.9363483516117,9568.824636416324
2000,69,3,2,1,1,0,0,0,Carrão,1842.405756546264,11068.81224989941
5980,125,3,2,1,2,0,0,1,Carrão,1355.602629409021,10559.89783679912
1442,67,2,2,1,2,0,0,0,Cidade Líder,1309.7681477826707,17764.983590842017
1680,48,2,2,1,1,1,1,0,Cidade Líder,1774.9622025961291,17756.108592318218
1760,70,3,2,1,1,0,0,1,Cidade Líder,1829.3054732155497,18057.55342900312
650,48,2,2,1,1,0,0,0,Cidade Tiradentes,8497.574965638943,26864.41733609705
800,60,2,2,1,1,0,0,0,Cidade Tiradentes,8342.639239330168,26723.675639212368
700,48,2,2,1,1,0,0,0,Cidade Tiradentes,8190.013068830292,26668.68740912468
2000,52,2,2,1,1,0,0,0,Ermelino Matarazzo,3139.7303624631486,18866.868099742183
1462,50,1,2,1,1,1,0,0,Ermelino Matarazzo,487.72377233771215,862.6811667752628
1400,31,1,2,1,1,1,0,0,Ermelino Matarazzo,86.14932583040856,327.80124793306936
9100,62,1,2,1,2,0,1,0,Iguatemi,1344.3345966451136,5644.120017222967
9100,62,1,2,1,2,0,1,0,Iguatemi,1344.3345966451136,5644.120017222967
5237,37,1,2,1,2,0,0,0,Iguatemi,1344.3345966451136,5644.120017222967
7000,35,1,2,1,1,0,1,0,Iguatemi,1344.3345966451136,5644.120017222967
9100,62,1,2,1,2,0,1,0,Iguatemi,1344.3345966451136,5644.120017222967
9100,62,1,2,1,2,0,1,0,Iguatemi,1344.3345966451136,5644.120017222967
8000,62,1,2,1,2,0,0,0,Iguatemi,1344.3345966451136,5644.120017222967
5883,140,3,2,1,1,0,0,1,Iguatemi,1462.9395734816749,5684.6165435090015
8200,104,2,3,1,2,1,1,0,Iguatemi,1503.6496086016314,5628.866607476984
11350,70,1,2,1,1,0,1,0,Iguatemi,1503.6496086016314,5628.866607476984
1140,38,2,2,1,1,0,0,0,Itaim Paulista,9005.36099923456,27496.369493428512
1200,70,3,2,1,1,0,0,1,Itaim Paulista,10576.401953385308,28788.298866473837
950,48,2,2,1,1,1,0,1,Itaim Paulista,10576.401953385308,28788.298866473837
850,50,2,2,1,1,0,0,0,Itaim Paulista,10419.897009672568,28902.52941085385
1320,42,2,2,1,1,1,0,1,Itaim Paulista,10390.160712302244,28877.342423702725
900,42,2,2,1,1,0,0,0,Itaim Paulista,10442.800444309738,28929.44209442389
909,41,2,2,1,1,0,0,0,Itaim Paulista,10467.548368538095,28956.886035423486
900,42,2,2,1,1,0,0,0,Itaim Paulista,10477.3540707207,28966.367199513017
850,48,2,2,1,1,0,0,0,Itaim Paulista,10416.964881038291,28939.368720050228
635,38,1,2,1,1,0,0,0,Itaim Paulista,11249.288006748982,29521.287675463464
1350,43,2,2,1,1,1,0,0,Itaim Paulista,11422.749858576828,29637.21304962033
750,50,2,2,1,1,0,0,0,Itaim Paulista,11818.930599611936,30306.158643190614
1150,49,2,2,1,1,1,0,1,Itaim Paulista,7858.626362044189,26452.276590330013
950,43,2,2,1,1,1,0,0,Itaim Paulista,8230.50726756709,26832.07120737205
1430,52,2,2,1,1,0,0,1,Itaquera,2476.941053872586,21102.706455535426
1690,50,3,2,1,1,0,0,0,Itaquera,3156.219272208077,21727.82623295665
1180,47,2,2,1,1,0,0,0,Itaquera,3168.38396448159,21793.740474339043
1200,42,2,2,1,1,1,0,1,Itaquera,2675.4655690976897,20930.460714520763
1280,48,2,2,1,1,0,0,0,Itaquera,1875.0204374634134,20132.965925226366
1100,76,2,2,1,1,0,0,0,Itaquera,3165.2371938866527,21787.981044079952
900,35,2,2,1,1,0,0,0,Itaquera,2449.713046066689,20925.352596972938
1223,40,1,2,1,1,1,0,1,Itaquera,2588.3192805872227,21195.660778286492
1530,55,2,2,1,1,0,0,0,Itaquera,1627.0742404938912,20005.306285890038
1072,45,2,2,1,1,0,0,0,Lajeado,6897.6353819017295,25507.629076027548
1345,50,2,2,1,1,0,0,1,Parque do Carmo,1860.818871726988,17698.986782084292
930,30,1,2,1,1,0,0,0,Penha,584.6174337812943,10524.705436215869
3900,110,2,2,1,2,0,0,0,Penha,604.0858908966076,11876.515500092868
1452,100,2,2,1,1,0,0,0,Penha,1611.8142239838473,12496.067954361315
1750,52,2,2,1,1,1,0,0,Penha,1460.8846964135587,13291.351169559235
1205,47,1,2,1,1,1,0,0,Penha,1569.6156925871558,9797.597645215816
1750,58,2,2,1,1,1,0,1,Penha,932.6380908987936,11897.288381083645
850,30,1,2,1,1,0,0,0,Penha,226.83652096815328,13445.402061588235
1900,50,2,2,1,1,0,1,1,Penha,1088.2264167171274,12178.741837379384
1590,56,2,2,1,1,1,0,1,Penha,953.8390791607666,6899.931719842619
1590,56,2,2,1,1,1,0,0,Penha,1630.4368415416877,9662.86497445129
1750,60,2,2,1,1,1,0,0,Penha,1719.0833920259731,12399.235132655258
2560,60,3,2,1,2,0,1,1,Penha,224.56084029599555,10688.190346752835
1080,60,2,2,1,1,1,0,0,Penha,1017.5385869758412,10099.106321623372
1300,49,2,2,1,1,0,0,1,Penha,1566.833787873695,9797.747173208942
1482,64,3,2,1,1,0,0,0,Ponte Rasa,1917.4248836202476,16249.029954374319
1779,56,2,2,1,1,0,0,0,Sapopemba,863.6248287624561,12021.486311591052
1779,56,2,2,1,1,0,0,0,Sapopemba,863.6248287624561,12021.486311591052
1790,56,2,2,1,1,0,0,0,Sapopemba,863.6248287624561,12021.486311591052
900,45,2,2,1,1,0,0,0,Sapopemba,3223.729920212853,17535.190423862117
1796,55,2,2,1,1,1,0,1,São Lucas,772.0015379808037,11872.780965623157
2175,68,3,2,1,1,1,0,1,São Lucas,772.0015379808037,11872.780965623157
2176,68,3,2,1,1,0,0,1,São Lucas,772.0015379808037,11872.780965623157
2200,50,2,2,1,1,1,0,1,São Lucas,772.0015379808037,11872.780965623157
1940,75,3,2,1,1,1,0,0,São Lucas,716.0293423183313,11793.123093731885
2400,70,3,2,1,1,0,0,0,São Lucas,716.0293423183313,11793.123093731885
2234,72,3,2,1,1,1,0,0,São Lucas,716.0293423183313,11793.123093731885
1753,51,2,2,1,1,0,0,0,São Lucas,763.9290195055468,11793.35990760537
1476,54,2,2,1,1,1,0,0,São Lucas,750.9996545575276,11780.719111937431
1500,56,2,2,1,1,1,0,0,São Lucas,750.9996545575276,11780.719111937431
1610,55,2,2,1,2,1,0,0,São Lucas,750.9996545575276,11780.719111937431
1480,55,2,2,1,1,1,0,0,São Lucas,750.9996545575276,11780.719111937431
1900,65,3,2,1,1,1,0,0,São Lucas,745.7331278432862,11712.57214604864
1780,56,2,2,1,1,1,0,1,São Lucas,863.6248287624561,12021.486311591052
1779,56,2,2,1,1,0,0,0,São Lucas,863.6248287624561,12021.486311591052
1779,56,2,2,1,1,0,0,0,São Lucas,863.6248287624561,12021.486311591052
1775,56,2,2,1,1,0,0,0,São Lucas,863.6248287624561,12021.486311591052
1746,56,2,2,1,1,0,0,0,São Lucas,863.6248287624561,12021.486311591052
1723,47,2,2,1,1,1,0,1,São Mateus,3915.924202175635,19134.853706489823
1326,45,2,2,1,1,0,0,1,São Mateus,3915.924202175635,19134.853706489823
1370,47,2,2,1,1,0,0,1,São Mateus,3915.924202175635,19134.853706489823
1278,47,2,2,1,1,1,0,1,São Mateus,3921.4917811197497,19280.03016657587
1250,47,2,2,1,1,1,0,1,São Mateus,3937.3746637723493,19327.285434761056
1440,47,2,2,1,1,0,0,1,São Mateus,3937.3746637723493,19327.285434761056
1980,47,2,2,1,1,0,0,0,São Mateus,3937.3746637723493,19327.285434761056
1300,44,2,2,1,1,0,0,1,São Mateus,3937.3746637723493,19327.285434761056
1505,47,2,2,1,1,0,0,1,São Mateus,3937.3746637723493,19327.285434761056
1250,48,2,2,1,1,0,0,0,São Mateus,4325.030096921145,19439.29519580357
1300,46,2,2,1,1,0,0,0,São Mateus,4372.528717753335,19628.48250468599
1000,54,2,2,1,1,0,0,0,São Mateus,4372.528717753335,19628.48250468599
1000,60,2,2,1,1,0,0,0,São Mateus,4360.4103360834715,19657.35810543565
1440,50,2,2,1,1,1,0,1,São Mateus,4434.606549550328,19833.547473148792
1440,47,2,2,1,1,1,0,0,São Mateus,4414.716469888787,19851.68725506419
1500,49,2,2,1,1,0,0,0,São Mateus,4756.682498358812,19207.981060970582
800,40,1,2,1,1,1,0,0,São Miguel,5572.315777024036,23320.71384097337
1350,50,1,2,1,1,0,0,0,São Miguel,5177.925078892614,22637.32350630189
1350,50,1,2,1,1,0,0,0,São Miguel,5177.925078892614,22637.32350630189
1750,62,2,2,1,1,0,0,0,São Rafael,522.6724769275485,925.6377320930485
1390,45,1,2,1,1,1,0,0,São Rafael,504.9472438690377,935.509546030454
1850,110,2,2,1,1,1,0,0,São Rafael,347.1905013683609,1079.4440136292244
2900,105,3,3,1,2,1,0,1,Tatuapé,1127.0947420087618,10162.188651462842
2680,55,2,2,1,2,0,1,0,Tatuapé,607.4930285803928,7953.464550191293
10900,225,3,2,3,4,1,1,1,Tatuapé,1186.4387444755532,9810.55756004959
2100,64,2,2,1,1,1,0,0,Tatuapé,808.3225716085377,6539.884260064749
3600,120,3,3,2,2,1,0,1,Tatuapé,727.1116714740443,7543.4194583355775
2700,114,3,3,1,2,1,0,1,Tatuapé,290.9173068756858,6901.693685370051
2388,43,1,2,1,1,1,1,1,Tatuapé,404.54585244036497,7119.681380822728
5709,168,4,4,3,4,0,0,0,Tatuapé,1243.1844310361846,8275.607931634659
2060,50,2,2,1,1,1,0,1,Tatuapé,726.6210893321563,7592.89418724664
2262,70,2,2,1,1,1,0,1,Tatuapé,711.5275231928343,7641.866186950877
9200,250,4,2,4,4,1,0,1,Tatuapé,1058.685392807362,8575.519963340543
1950,50,2,2,1,1,0,1,0,Tatuapé,976.7807121855217,8702.38655353655
2560,73,3,3,1,2,1,0,1,Tatuapé,440.3885265000315,7320.704879611302
2031,66,2,2,1,1,1,0,1,Tatuapé,404.58209244959465,7119.582576063248
3030,94,3,2,1,1,0,0,0,Tatuapé,382.2700032163073,7319.7244919766545
4260,96,3,2,1,2,1,0,1,Tatuapé,438.36800902961676,8081.434032026296
1600,117,2,2,1,1,0,0,0,Tatuapé,533.8571922312667,8428.916923270077
6159,234,3,3,1,3,0,0,1,Tatuapé,1023.5266640578284,8755.646737213494
3575,70,3,2,1,1,1,1,1,Tatuapé,399.19666511519836,7296.191592350075
2000,60,2,2,1,1,1,0,0,Tatuapé,468.0505196355547,6656.140099670325
2675,35,1,2,1,1,1,1,1,Tatuapé,240.79562636350818,6705.604285944329
2250,35,1,2,1,1,1,1,1,Tatuapé,611.7832020757696,8751.617712020005
1310,48,2,2,1,1,1,1,0,Vila Curuçá,5188.6037800317345,23532.59449806232
1560,47,2,2,1,1,1,0,1,Vila Curuçá,6119.909265866844,24202.906126794598
1230,54,2,2,1,1,0,0,0,Vila Curuçá,6435.172405241458,24368.855849769312
1800,62,2,2,1,1,0,0,0,Vila Curuçá,522.6724769275485,925.6377320930485
2570,65,2,2,1,1,1,0,1,Vila Formosa,1853.681756060872,11998.41612214144
1450,99,2,2,1,1,0,0,0,Vila Formosa,2041.0996511186408,9630.391741497526
1950,58,2,2,1,1,0,0,1,Vila Formosa,2201.755797430971,11618.614136537271
3600,92,3,2,1,3,1,0,1,Vila Formosa,1684.5915967381304,10098.896739709173
1600,50,2,2,1,1,1,0,1,Vila Formosa,1783.2664732084995,12108.19494137153
1500,66,3,2,1,1,0,0,0,Vila Formosa,1783.2664732084995,12108.19494137153
1000,40,1,2,1,1,0,0,0,Vila Formosa,1837.6973720539245,11208.70527193689
1730,57,2,2,1,1,0,0,0,Vila Formosa,971.9743770946936,11332.344050364021
2140,89,3,3,1,1,1,0,1,Vila Formosa,1485.725550268578,9412.596253991469
1970,63,2,2,1,1,1,0,1,Vila Formosa,1783.0349533361884,12102.487655033332
1700,92,2,2,1,1,1,0,0,Vila Formosa,1767.325009618053,10601.794590943406
1840,60,2,2,1,1,1,0,1,Vila Formosa,2046.669154829175,11387.29866197198
3100,52,2,2,1,1,1,1,1,Vila Formosa,1462.6220225454583,10552.74200190043
1336,49,2,2,1,1,0,0,1,Vila Jacuí,3657.8639512461614,21473.396685032927
1200,42,2,2,1,1,0,0,0,Vila Jacuí,3574.800148561524,21453.238498499606
2230,65,3,2,1,1,1,0,1,Vila Matilde,356.3255151898278,11720.076160836485
1100,35,1,2,1,1,0,0,0,Vila Matilde,496.17434923023615,12453.274468020656
2007,60,3,2,1,1,0,0,0,Vila Matilde,1026.670196611886,14092.160172296846
5600,119,3,2,1,2,1,0,1,Vila Matilde,931.8231659959317,12775.72054124017
1637,52,2,2,1,1,1,0,0,Vila Matilde,484.0507932676261,11878.849910479685
1700,77,2,2,1,1,1,0,0,Vila Matilde,1129.2042457306234,13888.294734427705
1530,60,2,2,1,1,0,0,0,Vila Matilde,845.9075758923434,13584.814588345864
1650,59,2,2,1,1,1,0,0,Vila Matilde,356.3255151898278,11720.076160836485
1600,30,1,2,1,1,0,0,1,Vila Prudente,120.51966978370191,6696.084413367911
2192,50,2,2,1,1,1,0,1,Vila Prudente,1148.3421071961666,5585.481570999212
1880,49,2,2,1,1,0,0,1,Vila Prudente,141.51089855002007,6617.64771654445
2360,62,2,2,1,1,0,1,1,Vila Prudente,1000.0197629050967,9885.853075002076
2095,61,3,2,1,1,0,0,1,Vila Prudente,367.58088780313966,9141.12901429709
5500,276,3,4,3,4,1,0,0,Vila Prudente,1118.7465536082157,8198.29880108077
2528,70,2,2,1,2,0,0,0,Vila Prudente,94.29765145471625,6686.639458222749
1590,30,1,2,1,1,1,1,1,Vila Prudente,120.51966978370191,6696.084413367911
1950,50,2,2,1,1,1,1,0,Vila Prudente,683.5035289498722,7225.262240473045
2060,48,2,2,1,1,0,0,1,Vila Prudente,438.60033747945715,7171.295542360273
1799,55,2,2,1,1,1,0,1,Vila Prudente,1208.5650447909593,7796.880294295763
1400,65,2,2,1,1,0,0,0,Vila Prudente,1323.8102984779414,7917.99314576433
2420,69,2,2,1,1,1,0,1,Vila Prudente,996.3934157355707,7633.9624367671695
2069,55,2,2,1,1,1,0,1,Vila Prudente,1208.5650447909593,7796.880294295763
2672,80,2,2,1,1,0,0,0,Cambuci,1702.2758001923728,2768.3285721044404
3296,110,3,2,1,1,0,0,0,Cambuci,1781.0945325809262,2624.3515705646964
1600,32,1,2,1,1,1,0,0,Cambuci,1116.4875083202492,2825.974629613038
4574,79,3,2,1,2,1,1,1,Cambuci,1372.5981852171797,2116.103291480131
4570,79,3,2,1,2,0,0,1,Cambuci,1372.5981852171797,2116.103291480131
2450,80,2,2,1,1,1,0,1,Cambuci,1503.7245349030807,2288.226907263993
1363,80,3,2,1,1,0,0,0,Cambuci,1235.6956703001106,2490.8007821384053
2370,54,2,2,1,2,0,0,1,Cambuci,886.2921771279143,1970.4322396023056
11350,219,2,4,2,4,1,1,1,Campo Belo,1353.8925877335878,7140.830326635786
3470,43,1,2,1,1,0,0,1,Campo Belo,1469.1322395741074,6598.096616173518
3081,35,1,2,1,1,0,1,1,Campo Belo,1114.4830663398322,6555.592586826808
3100,42,1,2,1,1,1,0,1,Campo Belo,953.58097628928,7144.2706539425635
4100,49,1,2,1,1,1,0,1,Campo Belo,1205.5519460600194,6554.995984386402
3895,123,3,3,1,2,1,0,1,Campo Belo,1100.5368829741192,6793.916071214495
9650,180,3,3,1,3,0,1,0,Campo Belo,1353.8925877335878,7140.830326635786
7983,218,3,4,3,4,1,1,1,Campo Belo,1294.3239449100909,7001.752378995606
10280,180,3,5,3,3,1,0,1,Campo Belo,1353.8925877335878,7140.830326635786
32800,380,4,7,4,5,0,0,0,Campo Belo,1263.062830611755,6972.255273119334
11500,270,4,6,4,4,0,0,0,Campo Belo,1140.6782408593058,6831.023913495
5035,81,2,2,1,1,0,1,1,Campo Belo,1205.5519460600194,6554.995984386402
3400,35,1,2,1,1,1,1,1,Campo Belo,825.2277879204036,6478.562217839799
3980,50,1,2,1,1,0,1,0,Campo Belo,1108.5979597587975,6779.917918740479
3078,43,1,2,1,1,1,0,1,Campo Belo,1239.9912698392345,6910.676395965966
12700,210,3,5,3,3,1,1,1,Campo Belo,1207.3959465328646,7047.318305842985
2070,50,2,2,1,1,1,0,1,Campo Grande,2845.72998969161,11679.385592949018
2000,61,3,2,1,1,1,0,1,Campo Grande,3088.4737111491168,10994.337820893928
1851,70,2,2,1,1,0,0,0,Campo Grande,3628.238908319397,11188.074809815284
1850,60,2,2,1,1,0,0,0,Campo Grande,2854.2576453211336,10886.045534077768
5700,134,3,5,3,2,1,0,1,Campo Grande,1737.6216029679013,11146.148511594329
1930,62,2,2,1,1,1,0,0,Campo Grande,2576.6834544753588,10766.654106300257
1750,130,2,2,1,1,0,1,1,Campo Grande,3929.742910375059,10345.04128619563
1800,72,2,2,1,1,0,0,0,Campo Grande,3628.238908319397,11188.074809815284
1725,62,2,2,1,1,0,0,0,Campo Grande,3611.54767329364,11554.927354094836
2150,63,2,2,1,1,0,0,1,Campo Grande,2165.6875447015964,10905.335625406153
1920,56,2,2,1,1,0,0,1,Campo Grande,4304.894853543041,10933.842750144187
6645,163,3,5,3,3,0,0,1,Campo Grande,2703.899199075767,11407.788718409869
1900,62,3,2,1,1,0,0,0,Campo Grande,2576.6834544753588,10766.654106300257
6335,163,4,5,3,3,1,1,1,Campo Grande,2608.8545952223058,11583.338646577491
1700,60,2,2,1,1,1,1,0,Campo Grande,2905.155844078197,10849.32531479588
1800,74,2,2,1,2,0,0,0,Campo Grande,3511.368857178767,10937.277788458425
1500,67,3,2,1,1,0,0,0,Campo Limpo,554.8840879926229,16231.08895994248
1300,52,2,2,1,1,0,0,0,Campo Limpo,565.9174202931707,16176.750304245505
1781,54,2,2,1,2,0,0,1,Campo Limpo,2284.2408903472838,14469.900885421368
1400,44,2,2,1,1,0,0,0,Campo Limpo,1342.3044664522706,13544.492006787526
1520,53,1,2,1,1,0,0,0,Campo Limpo,2063.600924946759,14015.181330496931
1912,60,3,2,1,1,1,1,0,Campo Limpo,2022.1800393507106,14691.517114699358
1300,44,2,2,1,1,0,0,0,Campo Limpo,1342.3044664522706,13544.492006787526
1390,72,3,2,1,1,0,0,0,Campo Limpo,1000.0988162058547,16188.516504753386
1550,45,2,2,1,1,0,0,1,Campo Limpo,656.3488483693964,16198.363985753113
1500,54,2,2,1,1,1,0,1,Capão Redondo,354.41617583336364,16592.899392764397
1300,50,2,2,1,1,0,0,1,Capão Redondo,2302.8003322689933,16301.739916320816
900,50,2,2,1,1,0,0,0,Capão Redondo,914.9472597518837,15444.757318899387
1300,55,2,2,1,1,0,0,0,Capão Redondo,1002.3870488884044,15381.703655906413
1000,35,1,2,1,1,0,0,0,Capão Redondo,1002.3870488884044,15381.703655906413
1580,60,2,2,1,1,1,0,0,Capão Redondo,739.5378596904318,15507.240480456829
1828,46,2,2,1,1,0,0,0,Cidade Ademar,2765.603026235532,10188.50439133187
2136,64,2,2,1,1,0,0,0,Cidade Ademar,3080.384462116456,9346.91913401996
1762,59,2,2,1,1,1,0,1,Cursino,758.899417789113,4385.503518211219
1973,56,2,2,1,1,1,0,1,Cursino,421.9275898452172,5348.535005839037
2500,43,1,2,1,1,1,1,1,Ipiranga,1418.1216604348153,4594.3802384652945
2850,62,2,2,1,1,1,1,1,Ipiranga,1418.1216604348153,4594.3802384652945
1720,54,1,2,1,1,0,0,0,Ipiranga,1404.62744308259,4888.308971788182
1835,35,1,2,1,1,0,0,0,Ipiranga,1742.4160533832535,3131.91125658056
2450,57,2,2,1,1,1,0,1,Ipiranga,538.6003372203113,5414.322528766851
2000,70,2,2,1,1,0,0,0,Ipiranga,1728.5065575664114,3310.2650617261406
2100,75,2,2,1,1,1,0,0,Ipiranga,1209.167080037083,4903.568678531679
2750,68,2,2,1,1,0,0,0,Ipiranga,2080.2293908204992,4266.019316642874
6250,142,3,5,3,2,1,1,1,Ipiranga,1864.5399547519555,4361.940127021756
3411,85,2,2,1,1,1,0,0,Ipiranga,108.26126562761898,4974.274140021375
7300,170,4,5,3,3,1,0,1,Ipiranga,953.2567401320024,4732.428518366759
5750,127,3,4,3,2,1,1,1,Ipiranga,514.1758757728942,4690.910807974702
10300,283,4,5,3,2,1,1,1,Ipiranga,911.2213488754362,4773.074972245042
2720,61,2,2,1,1,0,0,1,Ipiranga,1971.1835958781705,4067.458352392697
1700,44,1,2,1,1,1,0,1,Ipiranga,1404.4062513495246,4503.1044838826665
2480,60,2,2,1,1,1,0,1,Ipiranga,1450.5958565897506,3571.753887925742
2500,57,2,2,1,1,1,0,1,Ipiranga,538.6003372203113,5414.322528766851
11100,240,4,2,3,3,1,0,1,Itaim Bibi,1673.1828432002694,4805.266781721663
3780,44,1,2,1,1,0,0,1,Itaim Bibi,1399.3599458204294,5185.529895656905
9622,81,2,2,1,2,0,1,1,Itaim Bibi,1941.1024984854655,5968.2578727325135
6300,135,3,2,1,1,0,0,0,Itaim Bibi,1490.8457128809714,4988.616435891213
9375,70,2,2,1,2,1,0,1,Itaim Bibi,1409.1895456158757,4909.9434169939395
17000,101,1,2,1,2,1,1,1,Itaim Bibi,1724.5766042011303,5550.8322588531455
3955,42,1,2,1,1,1,1,1,Itaim Bibi,1844.4926326688958,4932.486526349951
11600,122,2,3,2,2,1,0,1,Itaim Bibi,1516.7455171729416,4521.387033005038
4260,98,2,2,1,1,0,0,0,Itaim Bibi,1472.4613295708841,4620.539584690945
6650,64,1,2,1,1,0,1,1,Itaim Bibi,2166.515635827532,6613.4718013432175
6000,70,1,2,1,1,1,1,1,Itaim Bibi,1373.1238499148378,5610.446344892484
4200,60,2,3,2,2,0,0,1,Itaim Bibi,1269.4466697758494,5409.984234976233
15284,162,3,5,3,3,1,1,1,Itaim Bibi,1645.299670908858,4860.249155557323
3430,50,1,2,1,1,1,0,1,Itaim Bibi,1024.1907458339979,8154.311042268388
11984,124,2,3,2,2,1,0,1,Itaim Bibi,1762.117552761966,4834.137133650745
2002,68,3,2,1,1,0,0,1,Jabaquara,832.5212464589641,8099.8399762152
2750,70,2,2,1,1,1,1,1,Jabaquara,236.5262760075623,6357.58892897997
2000,35,1,2,1,1,1,0,1,Jabaquara,585.0282757878432,6855.780349594643
2538,78,3,2,1,1,1,0,0,Jabaquara,1102.8932921656417,8326.56054674207
1820,58,2,2,1,1,0,0,1,Jabaquara,832.5212464589641,8099.8399762152
1560,65,2,2,1,1,1,0,0,Jabaquara,887.3548528160844,8159.549452669956
1665,65,2,2,1,1,1,0,0,Jabaquara,887.3548528160844,8159.549452669956
1697,60,2,2,1,1,0,0,1,Jabaquara,1246.9190168746436,8374.763557670482
1700,70,2,2,1,1,0,0,0,Jabaquara,624.5711024564163,6922.300161387494
1810,60,3,2,1,1,0,0,0,Jabaquara,829.9337766916743,7803.694025126123
1370,44,1,2,1,1,1,0,0,Jabaquara,887.3548528160844,8159.549452669956
2238,39,1,2,1,1,1,1,1,Jabaquara,585.0282757878432,6855.780349594643
2430,50,2,2,1,1,1,0,1,Jabaquara,1002.478524989171,6902.661182872474
2210,64,3,2,1,1,1,0,1,Jabaquara,956.7218499233513,7841.4038838710985
1940,55,2,2,1,1,0,0,0,Jabaquara,267.9312316852472,7640.623375870217
2950,69,2,2,1,1,1,0,1,Jabaquara,1655.2036525094143,6632.339627752028
1795,69,3,2,1,1,0,0,0,Jardim Ângela,323.09914481476625,14049.325268304754
1855,69,3,2,1,1,0,1,1,Jardim Ângela,323.09914481476625,14049.325268304754
1730,70,3,2,1,1,1,0,1,Jardim Ângela,323.09914481476625,14049.325268304754
5906,130,3,2,1,1,1,0,1,Jardim Paulista,403.31473155932383,2192.7560290928027
8700,180,3,2,1,2,1,0,0,Jardim Paulista,413.5879749389141,2966.6776164974976
5795,74,2,2,1,1,1,1,1,Jardim Paulista,419.55049764331017,2055.151492555185
4450,115,2,3,1,1,0,0,0,Jardim Paulista,351.40866389482767,2799.231758329172
14150,259,3,6,3,3,1,1,0,Jardim Paulista,474.8979252099625,2695.9959856303212
5800,125,4,3,1,1,1,0,0,Jardim Paulista,354.95549451026017,2807.963793309543
7600,140,3,4,1,2,0,0,0,Jardim Paulista,422.861220841072,2955.6533679114036
2778,45,1,2,1,1,1,1,1,Jardim Paulista,685.7863667936699,3005.733856434561
11920,178,3,5,3,2,0,0,1,Jardim Paulista,409.2413917051843,2231.760125115419
3295,33,1,2,1,1,1,1,1,Jardim Paulista,422.40586392774,1614.252979011102
4134,100,2,2,1,1,0,0,0,Jardim Paulista,352.3772958084404,2235.4878817296217
5550,150,1,3,1,2,0,0,0,Jardim Paulista,988.3306168906387,2975.7056552747003
11000,130,2,2,1,2,1,0,0,Jardim Paulista,982.0991616786744,3171.515481118551
9235,210,4,5,3,3,0,0,1,Jardim Paulista,472.38206433611344,2549.9174981192223
19800,400,6,8,2,2,1,1,0,Jardim Paulista,412.6100849548183,2168.563284367251
3736,91,3,3,1,1,0,0,0,Jardim Paulista,218.5113415130729,1797.0363804044766
7597,136,3,3,1,2,0,0,0,Jardim Paulista,422.861220841072,2955.6533679114036
3849,70,2,2,1,1,0,0,1,Jardim Paulista,710.7228940672069,2679.2660150214388
17000,204,4,5,3,3,1,0,1,Moema,205.71084728327625,5012.462089219607
