Price,condo,size,rooms,toilets,suites,parking,elevator,furnished,swimming_pool,new,district,negotiation_type,property_type,latitude,longitude,property_coords,nearest_metro_station,nearest_metro_station_distance
1500,416,45,2,1,0,1,0,0,0,0,Belém/São Paulo,rent,apartment,-23.5447925,-46.6023886,"(-46.6023886, -23.5447925)",bresser-mooca,0.5429616946098089
1600,306,43,2,1,0,1,1,0,0,0,Belém/São Paulo,rent,apartment,-23.5053909,-46.62278320000001,"(-46.62278320000001, -23.5053909)",santana,0.3454373281762877
1400,743,63,2,1,0,1,0,0,1,0,Belém/São Paulo,rent,apartment,-23.5400232,-46.586898100000006,"(-46.586898100000006, -23.5400232)",belem,0.37265946302099584
2500,857,113,3,2,1,2,1,0,0,0,Belém/São Paulo,rent,apartment,-23.53793,-46.5936563,"(-46.5936563, -23.53793)",belem,0.5875698116098563
2600,480,68,1,1,0,0,1,0,0,0,Belém/São Paulo,rent,apartment,-23.5413829,-46.5863071,"(-46.5863071, -23.5413829)",belem,0.38501315701673233
1690,506,60,2,2,1,1,0,0,1,0,Belém/São Paulo,rent,apartment,-23.540944699999997,-46.5849579,"(-46.5849579, -23.540944699999997)",belem,0.5383515482605338
1700,280,81,3,1,0,0,0,0,0,0,Belém/São Paulo,rent,apartment,-23.53718,-46.5931036,"(-46.5931036, -23.53718)",belem,0.5836508531928563
1750,760,60,3,1,0,1,0,0,0,0,Belém/São Paulo,rent,apartment,-23.5383806,-46.5894411,"(-46.5894411, -23.5383806)",belem,0.3447323039463756
3800,1450,155,3,4,3,3,1,1,0,0,Belém/São Paulo,rent,apartment,-23.5400854,-46.593312,"(-46.593312, -23.5400854)",belem,0.46313247629758303
1600,306,43,2,1,0,1,1,0,0,0,Belém/São Paulo,rent,apartment,-23.5053909,-46.62278320000001,"(-46.62278320000001, -23.5053909)",santana,0.3454373281762877
1900,374,55,2,1,0,1,0,1,0,0,Belém/São Paulo,rent,apartment,-23.5369443,-46.594066,"(-46.594066, -23.5369443)",belem,0.6716772750503942
1500,0,55,2,1,0,1,0,0,1,0,Cangaíba/São Paulo,rent,apartment,-23.5063905,-46.5312161,"(-46.5312161, -23.5063905)",vila-matilde,1.958705247880825
750,400,47,2,1,0,1,0,0,0,0,Cangaíba/São Paulo,rent,apartment,-23.501972,-46.5096438,"(-46.5096438, -23.501972)",guilhermina-esperanca,2.2371492828372928
1600,400,52,2,2,1,1,0,0,1,0,Cangaíba/São Paulo,rent,apartment,-23.5122196,-46.534244,"(-46.534244, -23.5122196)",vila-matilde,1.556857227551923
3500,950,112,3,2,1,2,1,0,1,0,Carrão/São Paulo,rent,apartment,-23.5517127,-46.54505379999999,"(-46.54505379999999, -23.5517127)",penha,1.4222496967187466
1200,450,50,2,1,0,1,0,0,0,0,Carrão/São Paulo,rent,apartment,-23.5557192,-46.5298113,"(-46.5298113, -23.5557192)",vila-matilde,1.8299431237627326
1900,372,60,2,1,0,1,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5592565,-46.548474,"(-46.548474, -23.5592565)",penha,2.0785846854319248
5000,1000,119,2,3,2,2,1,0,1,0,Carrão/São Paulo,rent,apartment,-23.555101399999998,-46.541923,"(-46.541923, -23.555101399999998)",penha,1.6593567351590088
1950,740,58,2,2,1,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5542095,-46.533353999999996,"(-46.533353999999996, -23.5542095)",vila-matilde,1.7323454158970812
2600,1750,231,3,4,3,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.553909899999997,-46.5389465,"(-46.5389465, -23.553909899999997)",penha,1.6196808810391983
1300,585,57,2,1,0,1,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5628171,-46.531479299999994,"(-46.531479299999994, -23.5628171)",vila-matilde,2.3716039288737156
3000,1000,96,3,2,1,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5485944,-46.527845899999996,"(-46.527845899999996, -23.5485944)",vila-matilde,1.323051590425988
1100,100,38,1,1,0,1,0,0,0,0,Carrão/São Paulo,rent,apartment,-23.561259600000003,-46.532566700000004,"(-46.532566700000004, -23.561259600000003)",vila-matilde,2.2589931040203295
1200,700,65,2,2,0,1,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5525026,-46.526360600000004,"(-46.526360600000004, -23.5525026)",vila-matilde,1.6571485117565552
1100,100,38,1,1,0,1,0,0,0,0,Carrão/São Paulo,rent,apartment,-23.562544100000004,-46.529519799999996,"(-46.529519799999996, -23.562544100000004)",vila-matilde,2.3545550773653465
1500,1350,127,3,4,3,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.554318,-46.5421407,"(-46.5421407, -23.554318)",penha,1.5982705249836762
1000,709,59,2,2,1,1,0,0,0,0,Carrão/São Paulo,rent,apartment,-23.5478249,-46.5288442,"(-46.5288442, -23.5478249)",vila-matilde,1.2411572635901769
1860,340,50,2,1,0,1,0,1,0,0,Carrão/São Paulo,rent,apartment,-23.552716600000004,-46.522931400000004,"(-46.522931400000004, -23.552716600000004)",vila-matilde,1.8237795789190432
2700,708,96,2,2,1,2,0,1,0,0,Carrão/São Paulo,rent,apartment,-23.5517127,-46.54505379999999,"(-46.54505379999999, -23.5517127)",penha,1.4222496967187466
3500,1030,126,3,4,3,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.550897600000003,-46.543378499999996,"(-46.543378499999996, -23.550897600000003)",penha,1.3371516219144355
1500,870,77,3,2,0,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5587571,-46.530554200000005,"(-46.530554200000005, -23.5587571)",vila-matilde,2.0594910370380917
2100,550,72,3,2,1,1,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5383222,-46.5490223,"(-46.5490223, -23.5383222)",penha,0.797430217768109
1441,733,70,2,1,0,0,0,1,0,0,Carrão/São Paulo,rent,apartment,-23.541620899999998,-46.552255,"(-46.552255, -23.541620899999998)",penha,1.234489415765913
3000,0,217,1,1,0,2,0,0,0,0,Carrão/São Paulo,rent,apartment,-23.5534949,-46.5394006,"(-46.5394006, -23.5534949)",penha,1.5765273179448285
1600,700,83,2,1,0,1,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.533514800000003,-46.5680701,"(-46.5680701, -23.533514800000003)",carrao,0.5399528123320988
1500,900,77,3,2,1,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5587571,-46.530554200000005,"(-46.530554200000005, -23.5587571)",vila-matilde,2.0594910370380917
3000,1200,160,4,3,2,2,0,0,0,0,Carrão/São Paulo,rent,apartment,-23.5524108,-46.5541843,"(-46.5541843, -23.5524108)",carrao,1.5796460529475347
4000,1300,127,3,4,3,2,0,1,1,0,Carrão/São Paulo,rent,apartment,-23.554318,-46.5421407,"(-46.5421407, -23.554318)",penha,1.5982705249836762
3500,1100,115,3,2,1,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.549214000000003,-46.5397515,"(-46.5397515, -23.549214000000003)",penha,1.248576421500505
3500,1100,120,3,2,1,2,1,0,1,0,Carrão/São Paulo,rent,apartment,-23.549214000000003,-46.5397515,"(-46.5397515, -23.549214000000003)",penha,1.248576421500505
3500,1100,120,3,2,1,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.549214000000003,-46.5397515,"(-46.5397515, -23.549214000000003)",penha,1.248576421500505
3500,1030,126,3,4,3,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.550897600000003,-46.543378499999996,"(-46.543378499999996, -23.550897600000003)",penha,1.3371516219144355
4000,724,110,3,2,1,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5517127,-46.54505379999999,"(-46.54505379999999, -23.5517127)",penha,1.4222496967187466
1500,1200,127,3,4,3,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.554318,-46.5421407,"(-46.5421407, -23.554318)",penha,1.5982705249836762
2600,1750,231,3,2,1,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.553909899999997,-46.5389465,"(-46.5389465, -23.553909899999997)",penha,1.6196808810391983
2200,0,65,3,2,1,1,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5544692,-46.5453318,"(-46.5453318, -23.5544692)",penha,1.6357513417726701
2900,550,83,3,2,1,1,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5388444,-46.554938299999996,"(-46.554938299999996, -23.5388444)",carrao,1.0390823026356946
1600,300,50,2,1,0,1,0,1,1,0,Carrão/São Paulo,rent,apartment,-23.5535714,-46.5233323,"(-46.5233323, -23.5535714)",vila-matilde,1.8609360767993393
2000,490,71,3,2,1,1,0,0,0,0,Carrão/São Paulo,rent,apartment,-23.5449414,-46.532375,"(-46.532375, -23.5449414)",vila-matilde,1.0130890072604024
1800,1325,127,4,4,3,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.554318,-46.5421407,"(-46.5421407, -23.554318)",penha,1.5982705249836762
2000,517,64,2,2,1,1,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5471371,-46.546628600000005,"(-46.546628600000005, -23.5471371)",penha,1.135170692242291
3500,1550,122,3,2,1,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.551851,-46.5332098,"(-46.5332098, -23.551851)",vila-matilde,1.5512194129686896
1100,139,35,1,1,0,0,0,0,0,0,Carrão/São Paulo,rent,apartment,-23.5430849,-46.539059,"(-46.539059, -23.5430849)",penha,0.837931393177078
1100,0,65,2,1,0,0,0,0,0,0,Carrão/São Paulo,rent,apartment,-23.5524654,-46.523405,"(-46.523405, -23.5524654)",vila-matilde,1.781803808908884
3500,1030,126,3,4,3,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.551011199999998,-46.5433765,"(-46.5433765, -23.551011199999998)",penha,1.3458369018746064
4000,1226,127,3,1,0,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.554318,-46.5421407,"(-46.5421407, -23.554318)",penha,1.5982705249836762
3100,2000,232,3,5,3,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.553909899999997,-46.5389465,"(-46.5389465, -23.553909899999997)",penha,1.6196808810391983
2300,670,75,2,2,1,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.546669100000003,-46.53947720000001,"(-46.53947720000001, -23.546669100000003)",penha,1.0709951483381548
700,100,60,1,1,0,1,1,0,0,0,Carrão/São Paulo,rent,apartment,-23.5583373,-46.539619,"(-46.539619, -23.5583373)",penha,1.9354516115702145
1500,500,62,3,1,0,1,1,0,1,0,Carrão/São Paulo,rent,apartment,-23.5544692,-46.5453318,"(-46.5453318, -23.5544692)",penha,1.6357513417726701
1100,500,48,2,1,0,1,0,1,0,0,Carrão/São Paulo,rent,apartment,-23.5529015,-46.525581200000005,"(-46.525581200000005, -23.5529015)",vila-matilde,1.7141221427004458
1200,350,53,2,1,0,1,0,0,0,0,Carrão/São Paulo,rent,apartment,-23.5529015,-46.525581200000005,"(-46.525581200000005, -23.5529015)",vila-matilde,1.7141221427004458
3500,1000,125,3,2,1,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5437437,-46.5408318,"(-46.5408318, -23.5437437)",penha,0.8122114000502684
1250,330,50,2,1,0,1,0,0,0,0,Cidade Líder/São Paulo,rent,apartment,-23.5622085,-46.4793798,"(-46.4793798, -23.5622085)",corinthians-itaquera,1.7785384281474284
1250,415,50,2,1,0,1,1,0,0,0,Cidade Líder/São Paulo,rent,apartment,-23.5626051,-46.478945700000004,"(-46.478945700000004, -23.5626051)",corinthians-itaquera,1.7809909305088332
1300,0,70,3,2,1,1,0,0,0,0,Cidade Líder/São Paulo,rent,apartment,-23.552162399999997,-46.476099299999994,"(-46.476099299999994, -23.552162399999997)",corinthians-itaquera,0.9325132453828913
1800,480,82,2,2,1,1,0,1,0,0,Cidade Líder/São Paulo,rent,apartment,-23.5544297,-46.468206,"(-46.468206, -23.5544297)",corinthians-itaquera,0.9895739083284364
1800,482,82,3,2,1,1,0,1,0,0,Cidade Líder/São Paulo,rent,apartment,-23.553220800000002,-46.4665526,"(-46.4665526, -23.553220800000002)",corinthians-itaquera,0.9855309016210271
1200,360,55,2,1,0,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.501972,-46.5096438,"(-46.5096438, -23.501972)",guilhermina-esperanca,2.2371492828372928
1200,0,55,2,2,1,1,0,0,0,0,Guaianazes/São Paulo,rent,apartment,-23.548437,-46.415945799999996,"(-46.415945799999996, -23.548437)",corinthians-itaquera,6.160856841419035
825,275,53,2,1,0,1,0,0,0,0,Guaianazes/São Paulo,rent,apartment,-23.5500804,-46.407216999999996,"(-46.407216999999996, -23.5500804)",corinthians-itaquera,7.138155303619192
700,234,53,2,1,0,1,0,0,0,0,Guaianazes/São Paulo,rent,apartment,-23.556952600000002,-46.4065487,"(-46.4065487, -23.556952600000002)",corinthians-itaquera,7.27503310747842
1100,350,50,3,1,0,1,0,0,1,0,Guaianazes/São Paulo,rent,apartment,-23.5577124,-46.4235842,"(-46.4235842, -23.5577124)",corinthians-itaquera,5.42455144280722
900,0,50,2,1,0,1,0,0,0,0,Guaianazes/São Paulo,rent,apartment,-23.548467499999997,-46.412128700000004,"(-46.412128700000004, -23.548467499999997)",corinthians-itaquera,6.584167932739756
1000,0,48,2,1,0,1,0,0,0,0,Itaim Paulista/São Paulo,rent,apartment,-23.513114899999998,-46.3797109,"(-46.3797109, -23.513114899999998)",corinthians-itaquera,10.415085527446537
1030,270,41,3,1,0,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.5246086,-46.45334329999999,"(-46.45334329999999, -23.5246086)",corinthians-itaquera,2.40616197925025
1000,0,47,2,1,0,0,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.5591556,-46.4378458,"(-46.4378458, -23.5591556)",corinthians-itaquera,3.9279933389968877
670,168,38,2,1,0,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.556222299999998,-46.4378348,"(-46.4378348, -23.556222299999998)",corinthians-itaquera,3.86074024611829
1000,350,45,2,1,0,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.5053909,-46.62278320000001,"(-46.62278320000001, -23.5053909)",santana,0.3454373281762877
1200,0,50,2,1,0,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.5522179,-46.459416,"(-46.459416, -23.5522179)",corinthians-itaquera,1.5159782375948385
900,0,56,2,1,0,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.552203,-46.4354343,"(-46.4354343, -23.552203)",corinthians-itaquera,4.048584812278863
860,340,50,2,1,0,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.5261701,-46.4470277,"(-46.4470277, -23.5261701)",corinthians-itaquera,2.9595789182569145
1000,360,47,2,1,0,1,0,0,1,0,Itaquera/São Paulo,rent,apartment,-23.555985500000002,-46.4474511,"(-46.4474511, -23.555985500000002)",corinthians-itaquera,2.842258879608901
850,400,55,2,1,0,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.5462514,-46.452843,"(-46.452843, -23.5462514)",corinthians-itaquera,2.0637431591939506
1100,0,56,2,1,0,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.550769,-46.442851399999995,"(-46.442851399999995, -23.550769)",corinthians-itaquera,3.2184173032562917
990,0,75,3,1,0,0,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.5325396,-46.447249600000006,"(-46.447249600000006, -23.5325396)",corinthians-itaquera,2.766584138660598
1300,0,49,2,1,0,0,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.5471216,-46.453492600000004,"(-46.453492600000004, -23.5471216)",corinthians-itaquera,2.003621725284672
1400,0,56,2,1,0,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.546631,-46.4479256,"(-46.4479256, -23.546631)",corinthians-itaquera,2.609216420724999
1300,430,47,2,1,0,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.5466892,-46.4515459,"(-46.4515459, -23.5466892)",corinthians-itaquera,2.211340931499296
900,0,70,2,1,0,0,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.5325396,-46.447249600000006,"(-46.447249600000006, -23.5325396)",corinthians-itaquera,2.766584138660598
1500,0,55,2,2,1,1,0,1,1,0,Itaquera/São Paulo,rent,apartment,-23.5441942,-46.4561144,"(-46.4561144, -23.5441942)",corinthians-itaquera,1.6839452134808675
1600,0,56,2,1,0,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.5282555,-46.4554689,"(-46.4554689, -23.5282555)",corinthians-itaquera,2.0552705849307356
1050,0,56,2,1,0,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.5431266,-46.438455499999996,"(-46.438455499999996, -23.5431266)",corinthians-itaquera,3.641162398855541
800,150,48,2,1,0,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.5359789,-46.4409742,"(-46.4409742, -23.5359789)",corinthians-itaquera,3.3955273569096605
900,0,56,2,1,0,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.5432825,-46.4451231,"(-46.4451231, -23.5432825)",corinthians-itaquera,2.9004211354036067
950,0,56,2,1,0,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.544064600000002,-46.43400379999999,"(-46.43400379999999, -23.544064600000002)",corinthians-itaquera,4.137681184719354
900,0,56,2,1,0,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.552049800000002,-46.4315713,"(-46.4315713, -23.552049800000002)",corinthians-itaquera,4.469088356510549
1000,485,52,2,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.519341600000004,-46.5340093,"(-46.5340093, -23.519341600000004)",vila-matilde,1.0257754817346467
